Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Afghanistan,AFG,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,49.85387,NA
Afghanistan,AFG,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,57.95425,NA
Afghanistan,AFG,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,56.42759,NA
Afghanistan,AFG,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,40.52057,NA
Afghanistan,AFG,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,46.58125,NA
Afghanistan,AFG,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,45.439,NA
Afghanistan,AFG,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,9.10646,NA
Afghanistan,AFG,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,42.65143,NA
Afghanistan,AFG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,26.34265,NA
Afghanistan,AFG,"Primary education, duration (years)",SE.PRM.DURS,6,6
Afghanistan,AFG,"Primary education, pupils",SE.PRM.ENRL,959583,4974836
Afghanistan,AFG,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,18.06618,37.78309
Afghanistan,AFG,"Primary education, teachers",SE.PRM.TCHR,NA,113763
Afghanistan,AFG,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,NA,28.99976
Afghanistan,AFG,Primary school starting age (years),SE.PRM.AGES,7,7
Afghanistan,AFG,Progression to secondary school (%),SE.SEC.PROG.ZS,73.92189,NA
Afghanistan,AFG,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,69.85792,NA
Afghanistan,AFG,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,74.74294,NA
Afghanistan,AFG,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.84093,NA
Afghanistan,AFG,"Public spending on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,NA,NA
Afghanistan,AFG,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,NA,43.72982
Afghanistan,AFG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,NA,NA
Afghanistan,AFG,Ratio of female to male primary enrollment (%),SE.ENR.PRIM.FM.ZS,23.253,63.506
Afghanistan,AFG,Ratio of female to male secondary enrollment (%),SE.ENR.SECO.FM.ZS,NA,41.762
Afghanistan,AFG,Ratio of female to male tertiary enrollment (%),SE.ENR.TERT.FM.ZS,NA,NA
Afghanistan,AFG,Ratio of girls to boys in primary and secondary education (%),SE.ENR.PRSC.FM.ZS,NA,58.063
Afghanistan,AFG,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,NA,NA
Afghanistan,AFG,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,16.05676,NA
Afghanistan,AFG,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,14.8786,NA
Afghanistan,AFG,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,15.09145,NA
Afghanistan,AFG,"Repeaters, secondary, female (% of female enrollment)",SE.SEC.REPT.FE.ZS,15.27364,NA
Afghanistan,AFG,"Repeaters, secondary, male (% of male enrollment)",SE.SEC.REPT.MA.ZS,12.11493,NA
Afghanistan,AFG,"Repeaters, secondary, total (% of total enrollment)",SE.SEC.REPT.ZS,12.69251,NA
Afghanistan,AFG,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,0.25213,NA
Afghanistan,AFG,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,0.23241,NA
Afghanistan,AFG,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,0.27091,NA
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,44.09506,99.46714
Afghanistan,AFG,"School enrollment, primary (% net)",SE.PRM.NENR,NA,NA
Afghanistan,AFG,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,16.36729,76.88265
Afghanistan,AFG,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,NA,NA
Afghanistan,AFG,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,70.38809,121.06372
Afghanistan,AFG,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,NA,NA
Afghanistan,AFG,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,0,NA
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,16.76306,38.37213
Afghanistan,AFG,"School enrollment, secondary (% net)",SE.SEC.NENR,NA,NA
Afghanistan,AFG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,NA,22.42309
Afghanistan,AFG,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,NA,NA
Afghanistan,AFG,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,NA,53.69263
Afghanistan,AFG,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,NA,NA
Afghanistan,AFG,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,NA,NA
Afghanistan,AFG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,NA,NA
Afghanistan,AFG,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,NA,NA
Afghanistan,AFG,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,NA,NA
Afghanistan,AFG,"Secondary education, duration (years)",SE.SEC.DURS,6,6
Afghanistan,AFG,"Secondary education, general pupils",SE.SEC.ENRL.GC,280898,1415293
Afghanistan,AFG,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,18.28529,28.77228
Afghanistan,AFG,"Secondary education, pupils",SE.SEC.ENRL,293308,1425009
Afghanistan,AFG,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,NA,28.63063
Afghanistan,AFG,"Secondary education, teachers",SE.SEC.TCHR,NA,NA
Afghanistan,AFG,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,NA,NA
Afghanistan,AFG,"Secondary education, teachers, female",SE.SEC.TCHR.FE,NA,NA
Afghanistan,AFG,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,12410,9716
Afghanistan,AFG,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,NA,7.99712
Afghanistan,AFG,Secondary school starting age (years),SE.SEC.AGES,13,13
Afghanistan,AFG,"Tertiary education, teachers (% female)",SE.TER.TCHR.FE.ZS,NA,NA
Afghanistan,AFG,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,NA,NA
Afghanistan,AFG,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,NA,NA
Afghanistan,AFG,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,NA,NA
Albania,ALB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NA,NA
Albania,ALB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NA,NA
Albania,ALB,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NA,NA
Albania,ALB,"Children out of school, primary",SE.PRM.UNER,NA,NA
Albania,ALB,"Children out of school, primary, female",SE.PRM.UNER.FE,NA,NA
Albania,ALB,"Children out of school, primary, male",SE.PRM.UNER.MA,NA,NA
Albania,ALB,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,NA,NA
Albania,ALB,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,NA,NA
Albania,ALB,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,NA,NA
Albania,ALB,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,NA,NA
Albania,ALB,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,NA,NA
Albania,ALB,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,NA,NA
Albania,ALB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NA,94.68182
Albania,ALB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NA,97.30621
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,95.93864
Albania,ALB,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,NA,99.12132
Albania,ALB,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,NA,98.53712
Albania,ALB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,NA,98.83121
Albania,ALB,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,NA,121.34412
Albania,ALB,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,NA,116.5768
Albania,ALB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,NA,118.84644
Albania,ALB,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,NA,NA
Albania,ALB,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,NA,NA
Albania,ALB,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,NA,NA
Albania,ALB,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,NA,92.73838
Albania,ALB,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,NA,91.64917
Albania,ALB,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,NA,92.16953
Albania,ALB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,NA,94.38825
Albania,ALB,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,NA,93.1897
Albania,ALB,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,NA,93.7624
Albania,ALB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA
Albania,ALB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA
Albania,ALB,"Primary education, duration (years)",SE.PRM.DURS,4,4
Albania,ALB,"Primary education, pupils",SE.PRM.ENRL,272277,199454
Albania,ALB,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.89461,47.85715
Albania,ALB,"Primary education, teachers",SE.PRM.TCHR,NA,10277
Albania,ALB,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,NA,80.88936
Albania,ALB,Primary school starting age (years),SE.PRM.AGES,6,6
Albania,ALB,Progression to secondary school (%),SE.SEC.PROG.ZS,NA,98.39568
Albania,ALB,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,NA,99.28423
Albania,ALB,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,NA,97.57062
Albania,ALB,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,NA,NA
Albania,ALB,"Public spending on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,NA,NA
Albania,ALB,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,NA,19.4078
Albania,ALB,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,NA,16.79416
Albania,ALB,Ratio of female to male primary enrollment (%),SE.ENR.PRIM.FM.ZS,95.882,NA
Albania,ALB,Ratio of female to male secondary enrollment (%),SE.ENR.SECO.FM.ZS,88.71,95.176
Albania,ALB,Ratio of female to male tertiary enrollment (%),SE.ENR.TERT.FM.ZS,NA,138.625
Albania,ALB,Ratio of girls to boys in primary and secondary education (%),SE.ENR.PRSC.FM.ZS,91.376,NA
Albania,ALB,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,NA,100.593
Albania,ALB,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,NA,0.9324
Albania,ALB,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,NA,1.43749
Albania,ALB,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,NA,1.19576
Albania,ALB,"Repeaters, secondary, female (% of female enrollment)",SE.SEC.REPT.FE.ZS,NA,NA
Albania,ALB,"Repeaters, secondary, male (% of male enrollment)",SE.SEC.REPT.MA.ZS,NA,NA
Albania,ALB,"Repeaters, secondary, total (% of total enrollment)",SE.SEC.REPT.ZS,NA,NA
Albania,ALB,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,39.60651,54.6095
Albania,ALB,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,NA,54.81878
Albania,ALB,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,NA,54.4192
Albania,ALB,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.01065,NA
Albania,ALB,"School enrollment, primary (% net)",SE.PRM.NENR,NA,NA
Albania,ALB,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,97.86493,NA
Albania,ALB,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,NA,NA
Albania,ALB,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.06767,NA
Albania,ALB,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,NA,NA
Albania,ALB,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,NA,5.90312
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.34275,82.39508
Albania,ALB,"School enrollment, secondary (% net)",SE.SEC.NENR,NA,NA
Albania,ALB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,83.90428,80.32937
Albania,ALB,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,NA,NA
Albania,ALB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,94.58237,84.4007
Albania,ALB,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,NA,NA
Albania,ALB,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,NA,5.74341
Albania,ALB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,NA,32.32131
Albania,ALB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,NA,37.78125
Albania,ALB,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,NA,27.25435
Albania,ALB,"Secondary education, duration (years)",SE.SEC.DURS,8,8
Albania,ALB,"Secondary education, general pupils",SE.SEC.ENRL.GC,314088,376901
Albania,ALB,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.80253,49.01605
Albania,ALB,"Secondary education, pupils",SE.SEC.ENRL,440617,406553
Albania,ALB,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.08197,48.02695
Albania,ALB,"Secondary education, teachers",SE.SEC.TCHR,NA,24208
Albania,ALB,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,NA,61.21943
Albania,ALB,"Secondary education, teachers, female",SE.SEC.TCHR.FE,NA,14820
Albania,ALB,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,126529,29652
Albania,ALB,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.81097,35.45461
Albania,ALB,Secondary school starting age (years),SE.SEC.AGES,10,10
Albania,ALB,"Tertiary education, teachers (% female)",SE.TER.TCHR.FE.ZS,NA,NA
Albania,ALB,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,NA,NA
Albania,ALB,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,NA,NA
Albania,ALB,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,NA,NA
Algeria,DZA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,79.32523,94.90875
Algeria,DZA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,69.22355,94.24629
Algeria,DZA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,88.98594,95.54242
Algeria,DZA,"Children out of school, primary",SE.PRM.UNER,673421,188317
Algeria,DZA,"Children out of school, primary, female",SE.PRM.UNER.FE,490043,104046
Algeria,DZA,"Children out of school, primary, male",SE.PRM.UNER.MA,183378,84271
Algeria,DZA,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,NA,NA
Algeria,DZA,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,NA,NA
Algeria,DZA,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,NA,NA
Algeria,DZA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,76.21635,102.66329
Algeria,DZA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,95.15704,104.78148
Algeria,DZA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,85.88188,103.74631
Algeria,DZA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NA,NA
Algeria,DZA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NA,NA
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA
Algeria,DZA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,NA,NA
Algeria,DZA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,NA,NA
Algeria,DZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,NA,NA
Algeria,DZA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,16.44054,83.24305
Algeria,DZA,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,26.37887,59.7267
Algeria,DZA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,21.50725,71.23486
Algeria,DZA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,NA,86.89807
Algeria,DZA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,NA,85.73297
Algeria,DZA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,NA,88.0117
Algeria,DZA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,72.0503,95.08168
Algeria,DZA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,77.64381,93.96366
Algeria,DZA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,75.21297,94.51416
Algeria,DZA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,56.56725,NA
Algeria,DZA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,64.26251,NA
Algeria,DZA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,60.91828,NA
Algeria,DZA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,51.69716,NA
Algeria,DZA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,72.80159,NA
Algeria,DZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.50463,NA
Algeria,DZA,"Primary education, duration (years)",SE.PRM.DURS,6,6
Algeria,DZA,"Primary education, pupils",SE.PRM.ENRL,3061252,3942242
Algeria,DZA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,41.63594,47.30874
Algeria,DZA,"Primary education, teachers",SE.PRM.TCHR,85499,169701
Algeria,DZA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,NA,53.23363
Algeria,DZA,Primary school starting age (years),SE.PRM.AGES,6,6
Algeria,DZA,Progression to secondary school (%),SE.SEC.PROG.ZS,48.8617,NA
Algeria,DZA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,50.06073,NA
Algeria,DZA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,48.07848,NA
Algeria,DZA,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.59742,4.33702
Algeria,DZA,"Public spending on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,NA,11.42941
Algeria,DZA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,35.80454,23.23052
Algeria,DZA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,25.0432,NA
Algeria,DZA,Ratio of female to male primary enrollment (%),SE.ENR.PRIM.FM.ZS,74.595,93.865
Algeria,DZA,Ratio of female to male secondary enrollment (%),SE.ENR.SECO.FM.ZS,63.838,103.603
Algeria,DZA,Ratio of female to male tertiary enrollment (%),SE.ENR.TERT.FM.ZS,NA,NA
Algeria,DZA,Ratio of girls to boys in primary and secondary education (%),SE.ENR.PRSC.FM.ZS,71.974,98.572
Algeria,DZA,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,NA,NA
Algeria,DZA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,11.65661,5.86496
Algeria,DZA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,13.55364,9.53357
Algeria,DZA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,12.7638,7.798
Algeria,DZA,"Repeaters, secondary, female (% of female enrollment)",SE.SEC.REPT.FE.ZS,6.12823,NA
Algeria,DZA,"Repeaters, secondary, male (% of male enrollment)",SE.SEC.REPT.MA.ZS,8.03921,NA
Algeria,DZA,"Repeaters, secondary, total (% of total enrollment)",SE.SEC.REPT.ZS,7.30998,NA
Algeria,DZA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,NA,35.63183
Algeria,DZA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,NA,34.51784
Algeria,DZA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,NA,36.69769
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.98384,106.58052
Algeria,DZA,"School enrollment, primary (% net)",SE.PRM.NENR,79.32523,94.02483
Algeria,DZA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,80.04825,103.13527
Algeria,DZA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,69.22355,93.31366
Algeria,DZA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,107.31111,109.87601
Algeria,DZA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,88.98594,94.70508
Algeria,DZA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,NA,0.263
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.17269,75.40405
Algeria,DZA,"School enrollment, secondary (% net)",SE.SEC.NENR,NA,NA
Algeria,DZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,23.39572,76.76267
Algeria,DZA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,NA,NA
Algeria,DZA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,36.64881,74.09345
Algeria,DZA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,NA,NA
Algeria,DZA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,NA,0.16946
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,NA,NA
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,NA,NA
Algeria,DZA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,NA,NA
Algeria,DZA,"Secondary education, duration (years)",SE.SEC.DURS,7,7
Algeria,DZA,"Secondary education, general pupils",SE.SEC.ENRL.GC,906938,3542924
Algeria,DZA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.15994,52.02418
Algeria,DZA,"Secondary education, pupils",SE.SEC.ENRL,933335,3984536
Algeria,DZA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,37.88961,49.98504
Algeria,DZA,"Secondary education, teachers",SE.SEC.TCHR,37269,NA
Algeria,DZA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,NA,NA
Algeria,DZA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,NA,NA
