Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Afghanistan,AFG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,3
Afghanistan,AFG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,2
Afghanistan,AFG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,2.5
Afghanistan,AFG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,2.5
Afghanistan,AFG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,2.5
Afghanistan,AFG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,2
Afghanistan,AFG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,NA,-2.31424986562037
Afghanistan,AFG,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,NA,-12015263561.224
Afghanistan,AFG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA
Afghanistan,AFG,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,NA,NA
Afghanistan,AFG,Compensation of employees (% of expense),GC.XPN.COMP.ZS,NA,18.3605751100374
Afghanistan,AFG,Compensation of employees (current LCU),GC.XPN.COMP.CN,NA,47962990763.1604
Afghanistan,AFG,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,NA,45.6809503259136
Afghanistan,AFG,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,NA,14323660370
Afghanistan,AFG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,NA,50.3149355720835
Afghanistan,AFG,Expense (current LCU),GC.XPN.TOTL.CN,NA,261228150402.217
Afghanistan,AFG,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,NA,NA
Afghanistan,AFG,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,NA,72.458784315372
Afghanistan,AFG,Goods and services expense (current LCU),GC.XPN.GSRV.CN,NA,189282742070.978
Afghanistan,AFG,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,NA,92.9162314177168
Afghanistan,AFG,Grants and other revenue (current LCU),GC.REV.GOTR.CN,NA,421151625723.145
Afghanistan,AFG,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,2.6
Afghanistan,AFG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,NA,2.38605946100391
Afghanistan,AFG,Interest payments (% of expense),GC.XPN.INTP.ZS,NA,0.0394633016546157
Afghanistan,AFG,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,NA,0.0227439817476196
Afghanistan,AFG,Interest payments (current LCU),GC.XPN.INTP.CN,NA,103089253
Afghanistan,AFG,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,NA,NA
Afghanistan,AFG,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,NA,235000
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,NA,2.21057537126712
Afghanistan,AFG,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,NA,4.3934774955642
Afghanistan,AFG,Military expenditure (current LCU),MS.MIL.XPND.CN,NA,11477000000
Afghanistan,AFG,"Net incurrence of liabilities, domestic (% of GDP)",GC.FIN.DOMS.GD.ZS,NA,0.215027996750221
Afghanistan,AFG,"Net incurrence of liabilities, domestic (current LCU)",GC.FIN.DOMS.CN,NA,1116395464.6286
Afghanistan,AFG,"Net incurrence of liabilities, foreign (% of GDP)",GC.FIN.FRGN.GD.ZS,NA,1.9625979322509
Afghanistan,AFG,"Net incurrence of liabilities, foreign (current LCU)",GC.FIN.FRGN.CN,NA,10189535611.958
Afghanistan,AFG,Other expense (% of expense),GC.XPN.OTHR.ZS,NA,1.7434200343637
Afghanistan,AFG,Other expense (current LCU),GC.XPN.OTHR.CN,NA,4554303909.51
Afghanistan,AFG,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,NA,0.0750918448065289
Afghanistan,AFG,Other taxes (current LCU),GC.TAX.OTHR.CN,NA,340360903.97
Afghanistan,AFG,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,NA,NA
Afghanistan,AFG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,NA,27.7
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,NA,7.98850519658283
Afghanistan,AFG,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,NA,41475208370.13
Afghanistan,AFG,Social contributions (% of revenue),GC.REV.SOCL.ZS,NA,0.165905055735809
Afghanistan,AFG,Social contributions (current LCU),GC.REV.SOCL.CN,NA,751980390
Afghanistan,AFG,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,NA,7.39775723857248
Afghanistan,AFG,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,NA,19325024405.569
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,NA,6.03942830580145
Afghanistan,AFG,Tax revenue (current LCU),GC.TAX.TOTL.CN,NA,31355872125.7044
Afghanistan,AFG,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,NA,0.0194097678916442
Afghanistan,AFG,Taxes on exports (current LCU),GC.TAX.EXPT.CN,NA,6086102
Afghanistan,AFG,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,NA,1.78059042909445
Afghanistan,AFG,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,NA,2.14276171548972
Afghanistan,AFG,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,NA,8070694888.4844
Afghanistan,AFG,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,NA,1.90069271021624
Afghanistan,AFG,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,NA,27.475140307731
Afghanistan,AFG,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,NA,8615069861.25
Afghanistan,AFG,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,NA,3.16148854243017
Afghanistan,AFG,Taxes on international trade (current LCU),GC.TAX.INTT.CN,NA,14329746472
Albania,ALB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NA,1.08537613803531
Albania,ALB,"Armed forces personnel, total",MS.MIL.TOTL.P1,NA,14500
Albania,ALB,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,NA,NA
Albania,ALB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,3000000,NA
Albania,ALB,Battle-related deaths (number of people),VC.BTL.DETH,NA,NA
Albania,ALB,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,NA
Albania,ALB,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA
Albania,ALB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA
Albania,ALB,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,NA
Albania,ALB,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,NA
Albania,ALB,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,NA
Albania,ALB,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,NA
Albania,ALB,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,NA
Albania,ALB,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,NA
Albania,ALB,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,NA
Albania,ALB,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA
Albania,ALB,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,NA
Albania,ALB,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,NA
Albania,ALB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,NA
Albania,ALB,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,NA
Albania,ALB,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,NA
Albania,ALB,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA
Albania,ALB,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,NA
Albania,ALB,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,NA
Albania,ALB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,NA
Albania,ALB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,NA,NA
Albania,ALB,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,NA,NA
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA
Albania,ALB,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,NA,NA
Albania,ALB,Compensation of employees (% of expense),GC.XPN.COMP.ZS,NA,NA
Albania,ALB,Compensation of employees (current LCU),GC.XPN.COMP.CN,NA,NA
Albania,ALB,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,NA,NA
Albania,ALB,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,NA,NA
Albania,ALB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,NA,NA
Albania,ALB,Expense (current LCU),GC.XPN.TOTL.CN,NA,NA
Albania,ALB,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,NA,NA
Albania,ALB,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,NA,NA
Albania,ALB,Goods and services expense (current LCU),GC.XPN.GSRV.CN,NA,NA
Albania,ALB,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,NA,NA
Albania,ALB,Grants and other revenue (current LCU),GC.REV.GOTR.CN,NA,NA
Albania,ALB,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,NA
Albania,ALB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,NA,2.92324409685431
Albania,ALB,Interest payments (% of expense),GC.XPN.INTP.ZS,NA,NA
Albania,ALB,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,NA,NA
Albania,ALB,Interest payments (current LCU),GC.XPN.INTP.CN,NA,NA
Albania,ALB,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,NA,NA
Albania,ALB,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,NA,NA
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,NA,1.97150735294118
Albania,ALB,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,NA,NA
Albania,ALB,Military expenditure (current LCU),MS.MIL.XPND.CN,NA,21450000000
Albania,ALB,"Net incurrence of liabilities, domestic (% of GDP)",GC.FIN.DOMS.GD.ZS,NA,NA
Albania,ALB,"Net incurrence of liabilities, domestic (current LCU)",GC.FIN.DOMS.CN,NA,NA
Albania,ALB,"Net incurrence of liabilities, foreign (% of GDP)",GC.FIN.FRGN.GD.ZS,NA,NA
Albania,ALB,"Net incurrence of liabilities, foreign (current LCU)",GC.FIN.FRGN.CN,NA,NA
Albania,ALB,Other expense (% of expense),GC.XPN.OTHR.ZS,NA,NA
Albania,ALB,Other expense (current LCU),GC.XPN.OTHR.CN,NA,NA
Albania,ALB,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,NA,NA
Albania,ALB,Other taxes (current LCU),GC.TAX.OTHR.CN,NA,NA
Albania,ALB,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,NA,NA
Albania,ALB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,NA,7.1
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,NA,NA
Albania,ALB,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,NA,NA
Albania,ALB,Social contributions (% of revenue),GC.REV.SOCL.ZS,NA,NA
Albania,ALB,Social contributions (current LCU),GC.REV.SOCL.CN,NA,NA
Albania,ALB,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,NA,NA
Albania,ALB,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,NA,NA
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,NA,NA
Albania,ALB,Tax revenue (current LCU),GC.TAX.TOTL.CN,NA,NA
Albania,ALB,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,NA,NA
Albania,ALB,Taxes on exports (current LCU),GC.TAX.EXPT.CN,NA,NA
Albania,ALB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,NA,NA
Albania,ALB,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,NA,NA
Albania,ALB,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,NA,NA
Albania,ALB,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,NA,NA
Albania,ALB,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,NA,NA
Albania,ALB,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,NA,NA
Albania,ALB,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,NA,NA
Albania,ALB,Taxes on international trade (current LCU),GC.TAX.INTT.CN,NA,NA
Algeria,DZA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NA,3.01392533977032
Algeria,DZA,"Armed forces personnel, total",MS.MIL.TOTL.P1,NA,334000
Algeria,DZA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,6000000,NA
Algeria,DZA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1359000000,1529000000
Algeria,DZA,Battle-related deaths (number of people),VC.BTL.DETH,NA,339
Algeria,DZA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,NA
Algeria,DZA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA
Algeria,DZA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA
Algeria,DZA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,NA
Algeria,DZA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,NA
Algeria,DZA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,NA
Algeria,DZA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,NA
Algeria,DZA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,NA
Algeria,DZA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,NA
Algeria,DZA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,NA
Algeria,DZA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA
Algeria,DZA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,NA
Algeria,DZA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,NA
Algeria,DZA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,NA
Algeria,DZA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,NA
Algeria,DZA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,NA
Algeria,DZA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA
Algeria,DZA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,NA
Algeria,DZA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,NA
Algeria,DZA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,NA
Algeria,DZA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,NA,9.27913358050585
Algeria,DZA,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,NA,1024760000000
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA
Algeria,DZA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,NA,NA
Algeria,DZA,Compensation of employees (% of expense),GC.XPN.COMP.ZS,NA,31.0672386451746
Algeria,DZA,Compensation of employees (current LCU),GC.XPN.COMP.CN,NA,797350000000
Algeria,DZA,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,NA,3.17292300304146
Algeria,DZA,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,NA,158570000000
Algeria,DZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,NA,23.23975829304
Algeria,DZA,Expense (current LCU),GC.XPN.TOTL.CN,NA,2566530000000
Algeria,DZA,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,NA,NA
Algeria,DZA,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,NA,11.704908962685
Algeria,DZA,Goods and services expense (current LCU),GC.XPN.GSRV.CN,NA,300410000000
Algeria,DZA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,NA,4.10420052614511
Algeria,DZA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,NA,213890000000
Algeria,DZA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,NA
Algeria,DZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,NA,0.952712133265373
Algeria,DZA,Interest payments (% of expense),GC.XPN.INTP.ZS,NA,2.49013259147565
Algeria,DZA,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,NA,1.22632874667322
Algeria,DZA,Interest payments (current LCU),GC.XPN.INTP.CN,NA,63910000000
Algeria,DZA,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,NA,NA
Algeria,DZA,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,NA,NA
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,NA,3.02434776522206
Algeria,DZA,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,NA,13.0136799491921
Algeria,DZA,Military expenditure (current LCU),MS.MIL.XPND.CN,NA,334000000000
Algeria,DZA,"Net incurrence of liabilities, domestic (% of GDP)",GC.FIN.DOMS.GD.ZS,NA,1.11918977180074
Algeria,DZA,"Net incurrence of liabilities, domestic (current LCU)",GC.FIN.DOMS.CN,NA,123600000000
Algeria,DZA,"Net incurrence of liabilities, foreign (% of GDP)",GC.FIN.FRGN.GD.ZS,NA,-0.0389362137438768
Algeria,DZA,"Net incurrence of liabilities, foreign (current LCU)",GC.FIN.FRGN.CN,NA,-4300000000
Algeria,DZA,Other expense (% of expense),GC.XPN.OTHR.ZS,NA,6.14760006701655
Algeria,DZA,Other expense (current LCU),GC.XPN.OTHR.CN,NA,157780000000
Algeria,DZA,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,NA,1.05478471607928
Algeria,DZA,Other taxes (current LCU),GC.TAX.OTHR.CN,NA,54970000000
Algeria,DZA,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,NA,NA
Algeria,DZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,NA,7.7
Algeria,DZA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,NA,47.1896044655672
Algeria,DZA,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,NA,5211480000000
Algeria,DZA,Social contributions (% of revenue),GC.REV.SOCL.ZS,NA,NA
Algeria,DZA,Social contributions (current LCU),GC.REV.SOCL.CN,NA,NA
Algeria,DZA,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,NA,48.5901197336482
Algeria,DZA,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,NA,1247080000000
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,NA,45.2529353038136
Algeria,DZA,Tax revenue (current LCU),GC.TAX.TOTL.CN,NA,4997600000000
Algeria,DZA,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,NA,0.0154073955498639
Algeria,DZA,Taxes on exports (current LCU),GC.TAX.EXPT.CN,NA,770000000
Algeria,DZA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,NA,33.7366089160682
Algeria,DZA,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,NA,17.3034640901697
Algeria,DZA,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,NA,1758180000000
Algeria,DZA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,NA,57.7855853124538
Algeria,DZA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,NA,60.2587241876101
Algeria,DZA,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,NA,3011490000000
Algeria,DZA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,NA,3.31882052925363
Algeria,DZA,Taxes on international trade (current LCU),GC.TAX.INTT.CN,NA,172960000000
American Samoa,ASM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NA,NA
American Samoa,ASM,"Armed forces personnel, total",MS.MIL.TOTL.P1,NA,NA
American Samoa,ASM,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,NA,NA
American Samoa,ASM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,NA,NA
American Samoa,ASM,Battle-related deaths (number of people),VC.BTL.DETH,NA,NA
American Samoa,ASM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,NA
American Samoa,ASM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA
American Samoa,ASM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA
American Samoa,ASM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,NA
American Samoa,ASM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,NA
American Samoa,ASM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,NA
American Samoa,ASM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,NA
American Samoa,ASM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,NA
American Samoa,ASM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,NA
American Samoa,ASM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,NA
American Samoa,ASM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA
American Samoa,ASM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,NA
American Samoa,ASM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,NA
American Samoa,ASM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,NA
American Samoa,ASM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,NA
American Samoa,ASM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,NA
American Samoa,ASM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA
American Samoa,ASM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,NA
American Samoa,ASM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,NA
American Samoa,ASM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,NA
American Samoa,ASM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,NA,NA
American Samoa,ASM,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,NA,NA
American Samoa,ASM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA
American Samoa,ASM,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,NA,NA
American Samoa,ASM,Compensation of employees (% of expense),GC.XPN.COMP.ZS,NA,NA
American Samoa,ASM,Compensation of employees (current LCU),GC.XPN.COMP.CN,NA,NA
American Samoa,ASM,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,NA,NA
American Samoa,ASM,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,NA,NA
American Samoa,ASM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,NA,NA
American Samoa,ASM,Expense (current LCU),GC.XPN.TOTL.CN,NA,NA
American Samoa,ASM,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,NA,NA
American Samoa,ASM,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,NA,NA
American Samoa,ASM,Goods and services expense (current LCU),GC.XPN.GSRV.CN,NA,NA
