Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Jamaica,JAM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,18.23
Jamaica,JAM,Mobile cellular subscriptions,IT.CEL.SETS,0,2723323
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,100.164075999444
Jamaica,JAM,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,185.463307532004
Jamaica,JAM,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,145.903170586484
Jamaica,JAM,"Patent applications, nonresidents",IP.PAT.NRES,NA,121
Jamaica,JAM,"Patent applications, residents",IP.PAT.RESD,NA,15
Jamaica,JAM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,0.84
Jamaica,JAM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,0.74
Jamaica,JAM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,5.05264117727273
Jamaica,JAM,Rail lines (total route-km),IS.RRS.TOTL.KM,NA,NA
Jamaica,JAM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,NA,NA
Jamaica,JAM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,NA
Jamaica,JAM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,NA
Jamaica,JAM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Jamaica,JAM,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,201.282984531392
Jamaica,JAM,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,105,170
Jamaica,JAM,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,49.2264416315049,63.6243260499698
Jamaica,JAM,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,12.6840448321734,12.8308440107042
Jamaica,JAM,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,289,523.244
Jamaica,JAM,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,135.489920300047,195.829687409944
Jamaica,JAM,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,169,489
Jamaica,JAM,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,79.2311298640413,183.013502579031
Jamaica,JAM,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Jamaica,JAM,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Jamaica,JAM,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
Jamaica,JAM,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,22121
Jamaica,JAM,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,41.4
Jamaica,JAM,Secure Internet servers,IT.NET.SECR,NA,85
Jamaica,JAM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,31.8121630249849
Jamaica,JAM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Jamaica,JAM,Telephone lines,IT.MLT.MAIN,52586,316591
Jamaica,JAM,Telephone lines (per 100 people),IT.MLT.MAIN.P2,2.46618527295417,11.6442467473524
Jamaica,JAM,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Jamaica,JAM,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Jamaica,JAM,"Trademark applications, direct nonresident",IP.TMK.NRES,NA,1144
Jamaica,JAM,"Trademark applications, direct resident",IP.TMK.RESD,NA,660
Jamaica,JAM,"Trademark applications, total",IP.TMK.TOTL,NA,1804
Jamaica,JAM,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,22.5295872700149
Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1870.6999511719,8172.807
Japan,JPN,"Air transport, passengers carried",IS.AIR.PSGR,45144500,97022471
Japan,JPN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,396500,655495
Japan,JPN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,4.34115286153846
Japan,JPN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,18943606
Japan,JPN,Fixed broadband Internet subscribers,IT.NET.BBND,NA,30117679
Japan,JPN,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,23.6552096202376
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,17.3143380970493
Japan,JPN,High-technology exports (current US$),TX.VAL.TECH.CD,NA,119914965648
Japan,JPN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,11.8392317168
Japan,JPN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,9.683666691
Japan,JPN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,24.3820655870675
Japan,JPN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,34388465304
Japan,JPN,Internet users (per 100 people),IT.NET.USER.P2,NA,75.4
Japan,JPN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,66.63
Japan,JPN,Mobile cellular subscriptions,IT.CEL.SETS,0,110394996
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,86.7071055311163
Japan,JPN,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,592.191202408318
Japan,JPN,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,450.661138050135
Japan,JPN,"Patent applications, nonresidents",IP.PAT.NRES,25290,60892
Japan,JPN,"Patent applications, residents",IP.PAT.RESD,165730,330110
Japan,JPN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,1.3
Japan,JPN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,1.42
Japan,JPN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,5.22075071328671
Japan,JPN,Rail lines (total route-km),IS.RRS.TOTL.KM,22236,20048
Japan,JPN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,37000,23032
Japan,JPN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,193143,255865
Japan,JPN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,3.46706
Japan,JPN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,5157.70436
Japan,JPN,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,87.5988252103509
Japan,JPN,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,14138,23674
Japan,JPN,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,121.063177544485,185.381762393735
Japan,JPN,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,12.5443110852612,13.9750247242381
Japan,JPN,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,43218,69225.56
Japan,JPN,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,370.074155263654,542.078073645908
Japan,JPN,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,25432,42270
Japan,JPN,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,217.773286979158,330.999708388239
Japan,JPN,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,346420
Japan,JPN,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,905907
Japan,JPN,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
Japan,JPN,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,331071
Japan,JPN,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,51842
Japan,JPN,Secure Internet servers,IT.NET.SECR,NA,60235
Japan,JPN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,471.676542104698
Japan,JPN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,593.15375
Japan,JPN,Telephone lines,IT.MLT.MAIN,39934000,48426826
Japan,JPN,Telephone lines (per 100 people),IT.MLT.MAIN.P2,34.4519671560789,38.035690607924
Japan,JPN,"Trademark applications, Madrid",IP.TMK.MDRD,NA,12849
Japan,JPN,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Japan,JPN,"Trademark applications, direct nonresident",IP.TMK.NRES,11866,10941
Japan,JPN,"Trademark applications, direct resident",IP.TMK.RESD,115285,95658
Japan,JPN,"Trademark applications, total",IP.TMK.TOTL,127151,119448
Japan,JPN,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,226.711940978613
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,80.1999969482,140.846
Jordan,JOR,"Air transport, passengers carried",IS.AIR.PSGR,1112600,2355285
Jordan,JOR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,14000,30804
Jordan,JOR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,4.55609834611034
Jordan,JOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,582515
Jordan,JOR,Fixed broadband Internet subscribers,IT.NET.BBND,NA,137148
Jordan,JOR,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,2.3201372580399
Jordan,JOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,0.916781394213594
Jordan,JOR,High-technology exports (current US$),TX.VAL.TECH.CD,NA,42610370
Jordan,JOR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,3.7693922649
Jordan,JOR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,6.441777228
Jordan,JOR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,NA
Jordan,JOR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,NA
Jordan,JOR,Internet users (per 100 people),IT.NET.USER.P2,NA,23
Jordan,JOR,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,16.37
Jordan,JOR,Mobile cellular subscriptions,IT.CEL.SETS,0,5313564
Jordan,JOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,89.8897381615448
Jordan,JOR,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,144.993779160187
Jordan,JOR,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,102.002592016589
Jordan,JOR,"Patent applications, nonresidents",IP.PAT.NRES,68,535
Jordan,JOR,"Patent applications, residents",IP.PAT.RESD,NA,50
Jordan,JOR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,0.61
Jordan,JOR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,0.61
Jordan,JOR,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,4.43825455190706
Jordan,JOR,Rail lines (total route-km),IS.RRS.TOTL.KM,270,251
Jordan,JOR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,355,789
Jordan,JOR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,NA
Jordan,JOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,0.4347
Jordan,JOR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Jordan,JOR,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,8.80378463617932
Jordan,JOR,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,256,612
Jordan,JOR,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,117.377349839523,105.772554441756
Jordan,JOR,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,35.0126945651496,21.68181336534
Jordan,JOR,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,533,1532.587
Jordan,JOR,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,244.38331040807,264.878499827169
Jordan,JOR,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,251,874
Jordan,JOR,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,115.08482347547,151.054268924991
Jordan,JOR,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Jordan,JOR,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Jordan,JOR,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,100
Jordan,JOR,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,7816
Jordan,JOR,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,411.9
Jordan,JOR,Secure Internet servers,IT.NET.SECR,NA,52
Jordan,JOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,8.98721050812306
Jordan,JOR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Jordan,JOR,Telephone lines,IT.MLT.MAIN,60533,518990
Jordan,JOR,Telephone lines (per 100 people),IT.MLT.MAIN.P2,2.65417618506842,8.77977101780653
Jordan,JOR,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Jordan,JOR,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Jordan,JOR,"Trademark applications, direct nonresident",IP.TMK.NRES,523,NA
Jordan,JOR,"Trademark applications, direct resident",IP.TMK.RESD,184,NA
Jordan,JOR,"Trademark applications, total",IP.TMK.TOTL,707,NA
Jordan,JOR,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,106.509139375476
Kazakhstan,KAZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NA,16.487
Kazakhstan,KAZ,"Air transport, passengers carried",IS.AIR.PSGR,NA,1275624
Kazakhstan,KAZ,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,NA,19229
Kazakhstan,KAZ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,3.03436718232771
Kazakhstan,KAZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,NA
Kazakhstan,KAZ,Fixed broadband Internet subscribers,IT.NET.BBND,NA,337300
Kazakhstan,KAZ,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,2.16658292809732
Kazakhstan,KAZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,21.9264768489812
Kazakhstan,KAZ,High-technology exports (current US$),TX.VAL.TECH.CD,NA,2250589650
Kazakhstan,KAZ,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,0.0269884137
Kazakhstan,KAZ,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,1.9504538664
Kazakhstan,KAZ,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,11.4498008008192
Kazakhstan,KAZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,507218260
Kazakhstan,KAZ,Internet users (per 100 people),IT.NET.USER.P2,NA,11
Kazakhstan,KAZ,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,NA
Kazakhstan,KAZ,Mobile cellular subscriptions,IT.CEL.SETS,0,14910573
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,95.7752532165695
Kazakhstan,KAZ,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,196.515069319578
Kazakhstan,KAZ,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,164.3884882218
Kazakhstan,KAZ,"Patent applications, nonresidents",IP.PAT.NRES,NA,162
Kazakhstan,KAZ,"Patent applications, residents",IP.PAT.RESD,NA,11
Kazakhstan,KAZ,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,0.72
Kazakhstan,KAZ,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,0.83
Kazakhstan,KAZ,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,3.15234968453467
Kazakhstan,KAZ,Rail lines (total route-km),IS.RRS.TOTL.KM,NA,14205
Kazakhstan,KAZ,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,NA,214907
Kazakhstan,KAZ,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,14450
Kazakhstan,KAZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,0.21654
Kazakhstan,KAZ,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Kazakhstan,KAZ,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,3.43542882307608
Kazakhstan,KAZ,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,NA,640
Kazakhstan,KAZ,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,NA,40.8319510016588
Kazakhstan,KAZ,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,NA,6.4913719203373
Kazakhstan,KAZ,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,NA,4542.835
Kazakhstan,KAZ,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,NA,289.83252520097
Kazakhstan,KAZ,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,NA,3888
Kazakhstan,KAZ,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,NA,248.054102335077
Kazakhstan,KAZ,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,63481
Kazakhstan,KAZ,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,106873
Kazakhstan,KAZ,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,89.88
Kazakhstan,KAZ,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,93612
Kazakhstan,KAZ,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,76.7
Kazakhstan,KAZ,Secure Internet servers,IT.NET.SECR,NA,31
Kazakhstan,KAZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,1.97779762664285
Kazakhstan,KAZ,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Kazakhstan,KAZ,Telephone lines,IT.MLT.MAIN,660000,3458440
Kazakhstan,KAZ,Telephone lines (per 100 people),IT.MLT.MAIN.P2,4.54579140988685,22.214637005185
Kazakhstan,KAZ,"Trademark applications, Madrid",IP.TMK.MDRD,NA,4336
Kazakhstan,KAZ,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Kazakhstan,KAZ,"Trademark applications, direct nonresident",IP.TMK.NRES,NA,2220
Kazakhstan,KAZ,"Trademark applications, direct resident",IP.TMK.RESD,NA,1851
Kazakhstan,KAZ,"Trademark applications, total",IP.TMK.TOTL,NA,8407
Kazakhstan,KAZ,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,31.804896433513
Kenya,KEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,18,295.183
Kenya,KEN,"Air transport, passengers carried",IS.AIR.PSGR,392500,2880546
Kenya,KEN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,9300,32045
Kenya,KEN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,3.14753116858917
Kenya,KEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,615733
Kenya,KEN,Fixed broadband Internet subscribers,IT.NET.BBND,NA,3282
Kenya,KEN,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,0.00846459276578557
Kenya,KEN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,4.15033990258607
Kenya,KEN,High-technology exports (current US$),TX.VAL.TECH.CD,NA,70820567
Kenya,KEN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,1.1046534982
Kenya,KEN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,5.6850483449
Kenya,KEN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,NA
Kenya,KEN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,NA
Kenya,KEN,Internet users (per 100 people),IT.NET.USER.P2,NA,8.67
Kenya,KEN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,10.95
Kenya,KEN,Mobile cellular subscriptions,IT.CEL.SETS,0,16303573
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,42.0484783888656
Kenya,KEN,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,20.8796586218358
Kenya,KEN,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,11.7054247076446
Kenya,KEN,"Patent applications, nonresidents",IP.PAT.NRES,96,89
Kenya,KEN,"Patent applications, residents",IP.PAT.RESD,NA,63
Kenya,KEN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,1.14
Kenya,KEN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,1.2
Kenya,KEN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,3.49666024339478
Kenya,KEN,Rail lines (total route-km),IS.RRS.TOTL.KM,2101,NA
Kenya,KEN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,2280.932,NA
Kenya,KEN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,704,NA
Kenya,KEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,NA
Kenya,KEN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Kenya,KEN,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,10.9542188603822
Kenya,KEN,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,241,716
Kenya,KEN,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,14.8144450797786,18.4663266919636
Kenya,KEN,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,7.4612565082135,6.02495208100342
Kenya,KEN,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,549,1072.777
Kenya,KEN,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,33.7474288331885,27.6679476950065
Kenya,KEN,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,280,355
Kenya,KEN,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,17.2118034121909,9.15579046878086
Kenya,KEN,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Kenya,KEN,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Kenya,KEN,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,14.5906409752261
Kenya,KEN,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,63575
Kenya,KEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,285.4
Kenya,KEN,Secure Internet servers,IT.NET.SECR,NA,41
Kenya,KEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,1.05742932174652
Kenya,KEN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Kenya,KEN,Telephone lines,IT.MLT.MAIN,73900,646356
Kenya,KEN,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.454268668628894,1.66701411387023
Kenya,KEN,"Trademark applications, Madrid",IP.TMK.MDRD,NA,1729
Kenya,KEN,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Kenya,KEN,"Trademark applications, direct nonresident",IP.TMK.NRES,778,753
Kenya,KEN,"Trademark applications, direct resident",IP.TMK.RESD,565,1372
Kenya,KEN,"Trademark applications, total",IP.TMK.TOTL,1343,3854
Kenya,KEN,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,12.9620792638631
Kiribati,KIR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NA,NA
Kiribati,KIR,"Air transport, passengers carried",IS.AIR.PSGR,NA,NA
Kiribati,KIR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,NA,NA
Kiribati,KIR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,NA
Kiribati,KIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,NA
Kiribati,KIR,Fixed broadband Internet subscribers,IT.NET.BBND,NA,685
Kiribati,KIR,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,0.722330015184748
Kiribati,KIR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,11.6642863669745
Kiribati,KIR,High-technology exports (current US$),TX.VAL.TECH.CD,NA,137863
Kiribati,KIR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,NA
Kiribati,KIR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,1.3121663195
Kiribati,KIR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,NA
Kiribati,KIR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,NA
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,NA,7
Kiribati,KIR,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,3.06
Kiribati,KIR,Mobile cellular subscriptions,IT.CEL.SETS,0,1000
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,1.05449637253248
Kiribati,KIR,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,144.200886752579
Kiribati,KIR,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,99.448887415572
Kiribati,KIR,"Patent applications, nonresidents",IP.PAT.NRES,NA,NA
Kiribati,KIR,"Patent applications, residents",IP.PAT.RESD,NA,NA
Kiribati,KIR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,NA
Kiribati,KIR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,NA
Kiribati,KIR,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,NA
Kiribati,KIR,Rail lines (total route-km),IS.RRS.TOTL.KM,NA,NA
Kiribati,KIR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,NA,NA
Kiribati,KIR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,NA
Kiribati,KIR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,NA
Kiribati,KIR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Kiribati,KIR,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,NA
Kiribati,KIR,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,NA,NA
