Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Afghanistan,AFG,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.9166666666667,27.4509803921569
Afghanistan,AFG,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,315.362,1078.098
Afghanistan,AFG,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,NA,NA
Afghanistan,AFG,CO2 emissions from transport (million metric tons),EN.CO2.TRAN.MT,NA,NA
Afghanistan,AFG,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,NA,NA
Afghanistan,AFG,Cereal production (metric tons),AG.PRD.CREL.MT,4072000,3870000
Afghanistan,AFG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1349.014,1425.94
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0652398597173727,0.295319874148053
Afghanistan,AFG,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,NA,NA
Afghanistan,AFG,Combustible renewables and waste (metric tons of oil equivalent),EG.USE.CRNW.KT.OE,NA,NA
Afghanistan,AFG,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,90.77,102.58
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,NA,NA
Afghanistan,AFG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,NA,NA
Afghanistan,AFG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,NA,NA
Afghanistan,AFG,Electric power consumption (kWh),EG.USE.ELEC.KH,NA,NA
Afghanistan,AFG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,NA,NA
Afghanistan,AFG,Electric power transmission and distribution losses (kWh),EG.ELC.LOSS.KH,NA,NA
Afghanistan,AFG,Electricity production (kWh),EG.ELC.PROD.KH,NA,NA
Afghanistan,AFG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,NA,NA
Afghanistan,AFG,Electricity production from coal sources (kWh),EG.ELC.COAL.KH,NA,NA
Afghanistan,AFG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,NA,NA
Afghanistan,AFG,Electricity production from hydroelectric sources (kWh),EG.ELC.HYRO.KH,NA,NA
Afghanistan,AFG,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,NA,NA
Afghanistan,AFG,Electricity production from natural gas sources (kWh),EG.ELC.NGAS.KH,NA,NA
Afghanistan,AFG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,NA,NA
Afghanistan,AFG,Electricity production from nuclear sources (kWh),EG.ELC.NUCL.KH,NA,NA
Afghanistan,AFG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,NA,NA
Afghanistan,AFG,Electricity production from oil sources (kWh),EG.ELC.PETR.KH,NA,NA
Afghanistan,AFG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,NA,NA
Afghanistan,AFG,Electricity production from renewable sources (kWh),EG.ELC.RNEW.KH,NA,NA
Afghanistan,AFG,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,NA,NA
Afghanistan,AFG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,NA,NA
Afghanistan,AFG,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,NA,NA
Afghanistan,AFG,Energy production (kt of oil equivalent),EG.EGY.PROD.KT.OE,NA,NA
Afghanistan,AFG,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,NA,NA
Afghanistan,AFG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,NA,NA
Afghanistan,AFG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)",EG.USE.COMM.GD.PP.KD,NA,NA
Afghanistan,AFG,Energy use (kt of oil equivalent),EG.USE.COMM.KT.OE,NA,NA
Afghanistan,AFG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,NA,151.977290524667
Afghanistan,AFG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,NA,2.98806774441878
Afghanistan,AFG,"Fish species, threatened",EN.FSH.THRD.NO,NA,NA
Afghanistan,AFG,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,79.87,99.99
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,NA,2.0698219953084
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,NA,13500
Afghanistan,AFG,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,3.42094045688614,1.83491978384611
Afghanistan,AFG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,NA,NA
Afghanistan,AFG,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,NA,NA
Afghanistan,AFG,GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,NA,NA
Afghanistan,AFG,GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum),ER.BDV.TOTL.XQ,NA,3.40715502555366
Afghanistan,AFG,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,NA,NA
Afghanistan,AFG,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,NA,NA
Afghanistan,AFG,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.IN.KT.CE,NA,NA
Afghanistan,AFG,Land area (sq. km),AG.LND.TOTL.K2,652230,652230
Afghanistan,AFG,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,NA,NA
Afghanistan,AFG,Land under cereal production (hectares),AG.LND.CREL.HA,3018500,2714000
Afghanistan,AFG,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,71.03,98.18
Afghanistan,AFG,"Mammal species, threatened",EN.MAM.THRD.NO,NA,NA
Afghanistan,AFG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,NA,NA
Afghanistan,AFG,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,NA,NA
Afghanistan,AFG,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,NA,NA
Afghanistan,AFG,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0
Afghanistan,AFG,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,7.13492938492121,NA
Afghanistan,AFG,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,NA,NA
Afghanistan,AFG,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,NA,NA
Afghanistan,AFG,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),EN.ATM.NOXE.EI.ZS,NA,NA
Afghanistan,AFG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,NA,NA
Afghanistan,AFG,Organic water pollutant (BOD) emissions (kg per day per worker),EE.BOD.WRKR.KG,NA,NA
Afghanistan,AFG,Organic water pollutant (BOD) emissions (kg per day),EE.BOD.TOTL.KG,NA,NA
Afghanistan,AFG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,NA,NA
Afghanistan,AFG,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,NA,NA
Afghanistan,AFG,"PM10, country level (micrograms per cubic meter)",EN.ATM.PM10.MC.M3,NA,69.0377163880475
Afghanistan,AFG,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.213115005442865,0.177851371448722
Afghanistan,AFG,"Plant species (higher), threatened",EN.HPT.THRD.NO,NA,NA
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,20.2082562899591,41.4458043941554
Afghanistan,AFG,Population in largest city,EN.URB.LCTY,977824,3420138
Afghanistan,AFG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,47.3285760682429,55.7454173655616
Afghanistan,AFG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,977824,2971857.37868498
Afghanistan,AFG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.41875588135168,10.9937693139961
Afghanistan,AFG,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,NA,NA
Afghanistan,AFG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,NA,NA
Afghanistan,AFG,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,NA,NA
Afghanistan,AFG,Rural population,SP.RUR.TOTL,11114398,20896916
Afghanistan,AFG,Rural population (% of total population),SP.RUR.TOTL.ZS,84.325,77.3038
Afghanistan,AFG,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.14712400601728,2.20844376934755
Afghanistan,AFG,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,NA,NA
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652230,652230
Afghanistan,AFG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,NA,0.366882031979348
Afghanistan,AFG,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,NA,0.366882031979348
Afghanistan,AFG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.6211097015247,2.13023965799416
Afghanistan,AFG,Urban population,SP.URB.TOTL,2066033,6135281
Afghanistan,AFG,Urban population (% of total),SP.URB.TOTL.IN.ZS,15.675,22.6962
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,2.52593178150988,3.76190381548626
Afghanistan,AFG,"Water pollution, chemical industry (% of total BOD emissions)",EE.BOD.CHEM.ZS,NA,NA
Afghanistan,AFG,"Water pollution, clay and glass industry (% of total BOD emissions)",EE.BOD.CGLS.ZS,NA,NA
Afghanistan,AFG,"Water pollution, food industry (% of total BOD emissions)",EE.BOD.FOOD.ZS,NA,NA
Afghanistan,AFG,"Water pollution, metal industry (% of total BOD emissions)",EE.BOD.MTAL.ZS,NA,NA
Afghanistan,AFG,"Water pollution, other industry (% of total BOD emissions)",EE.BOD.OTHR.ZS,NA,NA
Afghanistan,AFG,"Water pollution, paper and pulp industry (% of total BOD emissions)",EE.BOD.PAPR.ZS,NA,NA
Afghanistan,AFG,"Water pollution, textile industry (% of total BOD emissions)",EE.BOD.TXTL.ZS,NA,NA
Afghanistan,AFG,"Water pollution, wood industry (% of total BOD emissions)",EE.BOD.WOOD.ZS,NA,NA
Afghanistan,AFG,"Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,NA,NA
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,NA,NA
Albania,ALB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,NA,9.99153259949196
Albania,ALB,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.8029197080292,43.1021897810219
Albania,ALB,Agricultural land (sq. km),AG.LND.AGRI.K2,11180,11810
Albania,ALB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,10105,7438
Albania,ALB,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,172.735042735043,121.934426229508
Albania,ALB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,NA,64.9978145984821
Albania,ALB,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,NA,1635.8
Albania,ALB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,NA,79.7217763509898
Albania,ALB,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,NA,894
Albania,ALB,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,1218.31832139782,2985.14431832003
Albania,ALB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.25965463118542,16.1600041147631
Albania,ALB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,NA,NA
Albania,ALB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,NA,NA
Albania,ALB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,NA,NA
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,NA,NA
Albania,ALB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,NA,NA
Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,21.3503649635036,22.2627737226277
Albania,ALB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.213911486717742,0.193245407728803
Albania,ALB,Arable land (hectares),AG.LND.ARBL.HA,585000,610000
Albania,ALB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,NA,NA
Albania,ALB,"Bird species, threatened",EN.BIR.THRD.NO,NA,NA
Albania,ALB,CO2 emissions (kg per 2005 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.456301132319229,0.179855777935983
Albania,ALB,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1.04427225717095,0.411610635800588
Albania,ALB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.944852759889852,0.15868378281868
Albania,ALB,CO2 emissions (kt),EN.ATM.CO2E.KT,5170.47,4129.042
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.89063747817006,1.30806295872025
Albania,ALB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,11.9894598155468,7.3490813648294
Albania,ALB,"CO2 emissions from electricity and heat production, total (million metric tons)",EN.CO2.ETOT.MT,0.91,0.28
Albania,ALB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.9645390070922,0.355239786856128
Albania,ALB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,773.737,14.668
Albania,ALB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,30.4255319148936,86.3232682060391
Albania,ALB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1573.143,3564.324
Albania,ALB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,46.1133069828722,15.748031496063
Albania,ALB,CO2 emissions from manufacturing industries and construction (million metric tons),EN.CO2.MANF.MT,3.5,0.6
Albania,ALB,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,19.3675889328063,8.66141732283465
Albania,ALB,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)",EN.CO2.OTHX.MT,1.47,0.33
Albania,ALB,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,3.16205533596838,8.92388451443569
Albania,ALB,CO2 emissions from residential buildings and commercial and public services (million metric tons),EN.CO2.BLDG.MT,0.24,0.34
Albania,ALB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,44.9645390070922,2.2202486678508
Albania,ALB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2324.878,91.675
Albania,ALB,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,19.3675889328063,59.3175853018373
Albania,ALB,CO2 emissions from transport (million metric tons),EN.CO2.TRAN.MT,1.47,2.26
Albania,ALB,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.68333845017364,2.00354121944497
Albania,ALB,Cereal production (metric tons),AG.PRD.CREL.MT,880600,608500
Albania,ALB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2364.027,4081.154
Albania,ALB,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,NA,0.00412262596751318
Albania,ALB,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,12.211494040319,10.4309243854058
Albania,ALB,Combustible renewables and waste (metric tons of oil equivalent),EG.USE.CRNW.KT.OE,375.083,214.968
Albania,ALB,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,80.22,119.2
Albania,ALB,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,NA,NA
Albania,ALB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,NA,NA
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1116.72765886493,1510.48213778841
Albania,ALB,Electric power consumption (kWh),EG.USE.ELEC.KH,3054000000,4768000000
Albania,ALB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,4.33378196500673,38.530418751646
Albania,ALB,Electric power transmission and distribution losses (kWh),EG.ELC.LOSS.KH,161000000,1463000000
Albania,ALB,Electricity production (kWh),EG.ELC.PROD.KH,3715000000,3797000000
Albania,ALB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0
Albania,ALB,Electricity production from coal sources (kWh),EG.ELC.COAL.KH,0,0
Albania,ALB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,79.4078061911171,100
Albania,ALB,Electricity production from hydroelectric sources (kWh),EG.ELC.HYRO.KH,2950000000,3797000000
Albania,ALB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0
Albania,ALB,Electricity production from natural gas sources (kWh),EG.ELC.NGAS.KH,0,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0
Albania,ALB,Electricity production from nuclear sources (kWh),EG.ELC.NUCL.KH,0,0
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,20.5921938088829,0
Albania,ALB,Electricity production from oil sources (kWh),EG.ELC.PETR.KH,765000000,0
Albania,ALB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,20.5921938088829,0
Albania,ALB,Electricity production from renewable sources (kWh),EG.ELC.RNEW.KH,2950000000,3797000000
Albania,ALB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0
Albania,ALB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0
Albania,ALB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-12.2582455738246,44.043734885039
Albania,ALB,Energy production (kt of oil equivalent),EG.EGY.PROD.KT.OE,3448.076,1153.187
Albania,ALB,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,NA,25.7917113680614
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1123.14756309109,652.875491667005
Albania,ALB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2005 PPP)",EG.USE.COMM.GD.PP.KD,271.069155624741,89.7689432043765
Albania,ALB,Energy use (kt of oil equivalent),EG.USE.COMM.KT.OE,3071.557,2060.872
Albania,ALB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,NA,NA
Albania,ALB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,NA,75.8770491803279
Albania,ALB,"Fish species, threatened",EN.FSH.THRD.NO,NA,NA
Albania,ALB,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,57.92,108.17
Albania,ALB,Forest area (% of land area),AG.LND.FRST.ZS,NA,28.4153284671533
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,NA,7785.8
Albania,ALB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,NA,0.198122981865186
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.9287927914084,63.2520602929245
Albania,ALB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1.78158811788821,12.6259985983213
Albania,ALB,GDP per unit of energy use (constant 2005 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,3.68909549186912,11.1397100634604
Albania,ALB,GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum),ER.BDV.TOTL.XQ,NA,0.184554230550823
Albania,ALB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,NA,NA
Albania,ALB,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,NA,86.9
Albania,ALB,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.IN.KT.CE,NA,0
Albania,ALB,Land area (sq. km),AG.LND.TOTL.K2,27400,27400
Albania,ALB,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,NA,NA
Albania,ALB,Land under cereal production (hectares),AG.LND.CREL.HA,372500,149100
Albania,ALB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,42.88,97.57
Albania,ALB,"Mammal species, threatened",EN.MAM.THRD.NO,NA,NA
Albania,ALB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,NA,1.6240838244711
Albania,ALB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,NA,2516.7
Albania,ALB,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,NA,649.1
Albania,ALB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,NA,0.29975935697177
Albania,ALB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,NA,0.0213063229132645
Albania,ALB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,NA,1121.4
Albania,ALB,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,NA,79.8
Albania,ALB,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),EN.ATM.NOXE.EI.ZS,NA,7.11610486891386
Albania,ALB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,NA,2.73890946374129
Albania,ALB,Organic water pollutant (BOD) emissions (kg per day per worker),EE.BOD.WRKR.KG,NA,NA
Albania,ALB,Organic water pollutant (BOD) emissions (kg per day),EE.BOD.TOTL.KG,NA,NA
Albania,ALB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,NA,86.9
Albania,ALB,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,NA,0
Albania,ALB,"PM10, country level (micrograms per cubic meter)",EN.ATM.PM10.MC.M3,NA,45.5785101519343
Albania,ALB,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.27007299270073,3.17518248175182
Albania,ALB,"Plant species (higher), threatened",EN.HPT.THRD.NO,NA,NA
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,99.8093430656934,115.204671532847
Albania,ALB,Population in largest city,EN.URB.LCTY,193644,422065
